vector_id,video_name,frame_path,frame_pos
648,video_211,c:\Crawl\video_retrieval_project\data\masks\video_211_frame000614.jpg,614
649,video_212,c:\Crawl\video_retrieval_project\data\masks\video_212_frame000194.jpg,194
650,video_212,c:\Crawl\video_retrieval_project\data\masks\video_212_frame000388.jpg,388
651,video_212,c:\Crawl\video_retrieval_project\data\masks\video_212_frame000582.jpg,582
652,video_213,c:\Crawl\video_retrieval_project\data\masks\video_213_frame000149.jpg,149
653,video_213,c:\Crawl\video_retrieval_project\data\masks\video_213_frame000298.jpg,298
654,video_213,c:\Crawl\video_retrieval_project\data\masks\video_213_frame000447.jpg,447
655,video_214,c:\Crawl\video_retrieval_project\data\masks\video_214_frame000119.jpg,119
656,video_214,c:\Crawl\video_retrieval_project\data\masks\video_214_frame000238.jpg,238
657,video_214,c:\Crawl\video_retrieval_project\data\masks\video_214_frame000357.jpg,357
658,video_215,c:\Crawl\video_retrieval_project\data\masks\video_215_frame000090.jpg,90
659,video_215,c:\Crawl\video_retrieval_project\data\masks\video_215_frame000180.jpg,180
660,video_215,c:\Crawl\video_retrieval_project\data\masks\video_215_frame000270.jpg,270
661,video_216,c:\Crawl\video_retrieval_project\data\masks\video_216_frame000139.jpg,139
662,video_216,c:\Crawl\video_retrieval_project\data\masks\video_216_frame000278.jpg,278
663,video_216,c:\Crawl\video_retrieval_project\data\masks\video_216_frame000417.jpg,417
664,video_217,c:\Crawl\video_retrieval_project\data\masks\video_217_frame000093.jpg,93
665,video_217,c:\Crawl\video_retrieval_project\data\masks\video_217_frame000186.jpg,186
666,video_217,c:\Crawl\video_retrieval_project\data\masks\video_217_frame000279.jpg,279
667,video_218,c:\Crawl\video_retrieval_project\data\masks\video_218_frame000075.jpg,75
668,video_218,c:\Crawl\video_retrieval_project\data\masks\video_218_frame000150.jpg,150
669,video_218,c:\Crawl\video_retrieval_project\data\masks\video_218_frame000225.jpg,225
670,video_219,c:\Crawl\video_retrieval_project\data\masks\video_219_frame000108.jpg,108
671,video_219,c:\Crawl\video_retrieval_project\data\masks\video_219_frame000216.jpg,216
672,video_219,c:\Crawl\video_retrieval_project\data\masks\video_219_frame000324.jpg,324
673,video_220,c:\Crawl\video_retrieval_project\data\masks\video_220_frame000086.jpg,86
674,video_220,c:\Crawl\video_retrieval_project\data\masks\video_220_frame000172.jpg,172
675,video_220,c:\Crawl\video_retrieval_project\data\masks\video_220_frame000258.jpg,258
676,video_221,c:\Crawl\video_retrieval_project\data\masks\video_221_frame000091.jpg,91
677,video_221,c:\Crawl\video_retrieval_project\data\masks\video_221_frame000182.jpg,182
678,video_221,c:\Crawl\video_retrieval_project\data\masks\video_221_frame000273.jpg,273
679,video_222,c:\Crawl\video_retrieval_project\data\masks\video_222_frame000063.jpg,63
680,video_222,c:\Crawl\video_retrieval_project\data\masks\video_222_frame000126.jpg,126
681,video_222,c:\Crawl\video_retrieval_project\data\masks\video_222_frame000189.jpg,189
682,video_223,c:\Crawl\video_retrieval_project\data\masks\video_223_frame000046.jpg,46
683,video_223,c:\Crawl\video_retrieval_project\data\masks\video_223_frame000092.jpg,92
684,video_223,c:\Crawl\video_retrieval_project\data\masks\video_223_frame000138.jpg,138
685,video_224,c:\Crawl\video_retrieval_project\data\masks\video_224_frame000051.jpg,51
686,video_224,c:\Crawl\video_retrieval_project\data\masks\video_224_frame000102.jpg,102
687,video_224,c:\Crawl\video_retrieval_project\data\masks\video_224_frame000153.jpg,153
688,video_225,c:\Crawl\video_retrieval_project\data\masks\video_225_frame000117.jpg,117
689,video_225,c:\Crawl\video_retrieval_project\data\masks\video_225_frame000234.jpg,234
690,video_225,c:\Crawl\video_retrieval_project\data\masks\video_225_frame000351.jpg,351
691,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000028.jpg,28
692,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000056.jpg,56
693,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000110.jpg,110
694,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000150.jpg,150
695,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000191.jpg,191
696,video_226,c:\Crawl\video_retrieval_project\data\masks\video_226_frame000217.jpg,217
697,video_227,c:\Crawl\video_retrieval_project\data\masks\video_227_frame000758.jpg,758
698,video_227,c:\Crawl\video_retrieval_project\data\masks\video_227_frame001516.jpg,1516
699,video_227,c:\Crawl\video_retrieval_project\data\masks\video_227_frame002274.jpg,2274
700,video_228,c:\Crawl\video_retrieval_project\data\masks\video_228_frame000075.jpg,75
701,video_228,c:\Crawl\video_retrieval_project\data\masks\video_228_frame000150.jpg,150
702,video_228,c:\Crawl\video_retrieval_project\data\masks\video_228_frame000225.jpg,225
703,video_229,c:\Crawl\video_retrieval_project\data\masks\video_229_frame000697.jpg,697
704,video_229,c:\Crawl\video_retrieval_project\data\masks\video_229_frame001394.jpg,1394
705,video_229,c:\Crawl\video_retrieval_project\data\masks\video_229_frame002091.jpg,2091
706,video_230,c:\Crawl\video_retrieval_project\data\masks\video_230_frame000034.jpg,34
707,video_230,c:\Crawl\video_retrieval_project\data\masks\video_230_frame000068.jpg,68
708,video_230,c:\Crawl\video_retrieval_project\data\masks\video_230_frame000102.jpg,102
709,video_231,c:\Crawl\video_retrieval_project\data\masks\video_231_frame000086.jpg,86
710,video_231,c:\Crawl\video_retrieval_project\data\masks\video_231_frame000172.jpg,172
711,video_231,c:\Crawl\video_retrieval_project\data\masks\video_231_frame000258.jpg,258
712,video_232,c:\Crawl\video_retrieval_project\data\masks\video_232_frame000097.jpg,97
713,video_232,c:\Crawl\video_retrieval_project\data\masks\video_232_frame000194.jpg,194
714,video_232,c:\Crawl\video_retrieval_project\data\masks\video_232_frame000291.jpg,291
715,video_233,c:\Crawl\video_retrieval_project\data\masks\video_233_frame000079.jpg,79
716,video_233,c:\Crawl\video_retrieval_project\data\masks\video_233_frame000158.jpg,158
717,video_233,c:\Crawl\video_retrieval_project\data\masks\video_233_frame000237.jpg,237
718,video_234,c:\Crawl\video_retrieval_project\data\masks\video_234_frame000057.jpg,57
719,video_234,c:\Crawl\video_retrieval_project\data\masks\video_234_frame000114.jpg,114
720,video_234,c:\Crawl\video_retrieval_project\data\masks\video_234_frame000171.jpg,171
721,video_235,c:\Crawl\video_retrieval_project\data\masks\video_235_frame000194.jpg,194
722,video_235,c:\Crawl\video_retrieval_project\data\masks\video_235_frame000388.jpg,388
723,video_235,c:\Crawl\video_retrieval_project\data\masks\video_235_frame000582.jpg,582
724,video_236,c:\Crawl\video_retrieval_project\data\masks\video_236_frame000041.jpg,41
725,video_236,c:\Crawl\video_retrieval_project\data\masks\video_236_frame000082.jpg,82
726,video_236,c:\Crawl\video_retrieval_project\data\masks\video_236_frame000123.jpg,123
727,video_237,c:\Crawl\video_retrieval_project\data\masks\video_237_frame000057.jpg,57
728,video_237,c:\Crawl\video_retrieval_project\data\masks\video_237_frame000114.jpg,114
729,video_237,c:\Crawl\video_retrieval_project\data\masks\video_237_frame000171.jpg,171
730,video_238,c:\Crawl\video_retrieval_project\data\masks\video_238_frame000084.jpg,84
731,video_238,c:\Crawl\video_retrieval_project\data\masks\video_238_frame000168.jpg,168
732,video_238,c:\Crawl\video_retrieval_project\data\masks\video_238_frame000252.jpg,252
733,video_239,c:\Crawl\video_retrieval_project\data\masks\video_239_frame000150.jpg,150
734,video_239,c:\Crawl\video_retrieval_project\data\masks\video_239_frame000300.jpg,300
735,video_239,c:\Crawl\video_retrieval_project\data\masks\video_239_frame000450.jpg,450
736,video_240,c:\Crawl\video_retrieval_project\data\masks\video_240_frame000154.jpg,154
737,video_240,c:\Crawl\video_retrieval_project\data\masks\video_240_frame000308.jpg,308
738,video_240,c:\Crawl\video_retrieval_project\data\masks\video_240_frame000462.jpg,462
739,video_241,c:\Crawl\video_retrieval_project\data\masks\video_241_frame000103.jpg,103
740,video_241,c:\Crawl\video_retrieval_project\data\masks\video_241_frame000206.jpg,206
741,video_241,c:\Crawl\video_retrieval_project\data\masks\video_241_frame000309.jpg,309
742,video_242,c:\Crawl\video_retrieval_project\data\masks\video_242_frame000076.jpg,76
743,video_242,c:\Crawl\video_retrieval_project\data\masks\video_242_frame000152.jpg,152
744,video_242,c:\Crawl\video_retrieval_project\data\masks\video_242_frame000228.jpg,228
745,video_243,c:\Crawl\video_retrieval_project\data\masks\video_243_frame000031.jpg,31
746,video_243,c:\Crawl\video_retrieval_project\data\masks\video_243_frame000062.jpg,62
747,video_243,c:\Crawl\video_retrieval_project\data\masks\video_243_frame000093.jpg,93
748,video_244,c:\Crawl\video_retrieval_project\data\masks\video_244_frame000918.jpg,918
749,video_244,c:\Crawl\video_retrieval_project\data\masks\video_244_frame001836.jpg,1836
750,video_244,c:\Crawl\video_retrieval_project\data\masks\video_244_frame002754.jpg,2754
751,video_245,c:\Crawl\video_retrieval_project\data\masks\video_245_frame000090.jpg,90
752,video_245,c:\Crawl\video_retrieval_project\data\masks\video_245_frame000180.jpg,180
753,video_245,c:\Crawl\video_retrieval_project\data\masks\video_245_frame000270.jpg,270
754,video_246,c:\Crawl\video_retrieval_project\data\masks\video_246_frame000195.jpg,195
755,video_246,c:\Crawl\video_retrieval_project\data\masks\video_246_frame000376.jpg,376
756,video_246,c:\Crawl\video_retrieval_project\data\masks\video_246_frame000557.jpg,557
757,video_247,c:\Crawl\video_retrieval_project\data\masks\video_247_frame000047.jpg,47
758,video_247,c:\Crawl\video_retrieval_project\data\masks\video_247_frame000094.jpg,94
759,video_247,c:\Crawl\video_retrieval_project\data\masks\video_247_frame000141.jpg,141
760,video_248,c:\Crawl\video_retrieval_project\data\masks\video_248_frame000097.jpg,97
761,video_248,c:\Crawl\video_retrieval_project\data\masks\video_248_frame000194.jpg,194
762,video_248,c:\Crawl\video_retrieval_project\data\masks\video_248_frame000291.jpg,291
763,video_249,c:\Crawl\video_retrieval_project\data\masks\video_249_frame000218.jpg,218
764,video_249,c:\Crawl\video_retrieval_project\data\masks\video_249_frame000436.jpg,436
765,video_249,c:\Crawl\video_retrieval_project\data\masks\video_249_frame000654.jpg,654
766,video_250,c:\Crawl\video_retrieval_project\data\masks\video_250_frame000138.jpg,138
767,video_250,c:\Crawl\video_retrieval_project\data\masks\video_250_frame000276.jpg,276
768,video_250,c:\Crawl\video_retrieval_project\data\masks\video_250_frame000414.jpg,414
769,video_251,c:\Crawl\video_retrieval_project\data\masks\video_251_frame000523.jpg,523
770,video_251,c:\Crawl\video_retrieval_project\data\masks\video_251_frame001046.jpg,1046
771,video_251,c:\Crawl\video_retrieval_project\data\masks\video_251_frame001569.jpg,1569
772,video_252,c:\Crawl\video_retrieval_project\data\masks\video_252_frame000821.jpg,821
773,video_252,c:\Crawl\video_retrieval_project\data\masks\video_252_frame001642.jpg,1642
774,video_252,c:\Crawl\video_retrieval_project\data\masks\video_252_frame002463.jpg,2463
775,video_253,c:\Crawl\video_retrieval_project\data\masks\video_253_frame000092.jpg,92
776,video_253,c:\Crawl\video_retrieval_project\data\masks\video_253_frame000184.jpg,184
777,video_253,c:\Crawl\video_retrieval_project\data\masks\video_253_frame000276.jpg,276
778,video_254,c:\Crawl\video_retrieval_project\data\masks\video_254_frame000228.jpg,228
779,video_254,c:\Crawl\video_retrieval_project\data\masks\video_254_frame000456.jpg,456
780,video_254,c:\Crawl\video_retrieval_project\data\masks\video_254_frame000684.jpg,684
781,video_255,c:\Crawl\video_retrieval_project\data\masks\video_255_frame000101.jpg,101
782,video_255,c:\Crawl\video_retrieval_project\data\masks\video_255_frame000202.jpg,202
783,video_255,c:\Crawl\video_retrieval_project\data\masks\video_255_frame000303.jpg,303
784,video_256,c:\Crawl\video_retrieval_project\data\masks\video_256_frame000125.jpg,125
785,video_256,c:\Crawl\video_retrieval_project\data\masks\video_256_frame000250.jpg,250
786,video_256,c:\Crawl\video_retrieval_project\data\masks\video_256_frame000375.jpg,375
787,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame000452.jpg,452
788,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame000904.jpg,904
789,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame001356.jpg,1356
790,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame001867.jpg,1867
791,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame001925.jpg,1925
792,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame001983.jpg,1983
793,video_257,c:\Crawl\video_retrieval_project\data\masks\video_257_frame002064.jpg,2064
794,video_258,c:\Crawl\video_retrieval_project\data\masks\video_258_frame000099.jpg,99
795,video_258,c:\Crawl\video_retrieval_project\data\masks\video_258_frame000198.jpg,198
796,video_258,c:\Crawl\video_retrieval_project\data\masks\video_258_frame000297.jpg,297
797,video_259,c:\Crawl\video_retrieval_project\data\masks\video_259_frame000082.jpg,82
798,video_259,c:\Crawl\video_retrieval_project\data\masks\video_259_frame000164.jpg,164
799,video_259,c:\Crawl\video_retrieval_project\data\masks\video_259_frame000246.jpg,246
800,video_260,c:\Crawl\video_retrieval_project\data\masks\video_260_frame000327.jpg,327
801,video_260,c:\Crawl\video_retrieval_project\data\masks\video_260_frame000654.jpg,654
802,video_260,c:\Crawl\video_retrieval_project\data\masks\video_260_frame000981.jpg,981
803,video_261,c:\Crawl\video_retrieval_project\data\masks\video_261_frame000175.jpg,175
804,video_261,c:\Crawl\video_retrieval_project\data\masks\video_261_frame000350.jpg,350
805,video_261,c:\Crawl\video_retrieval_project\data\masks\video_261_frame000525.jpg,525
806,video_262,c:\Crawl\video_retrieval_project\data\masks\video_262_frame000197.jpg,197
807,video_262,c:\Crawl\video_retrieval_project\data\masks\video_262_frame000394.jpg,394
808,video_262,c:\Crawl\video_retrieval_project\data\masks\video_262_frame000591.jpg,591
809,video_263,c:\Crawl\video_retrieval_project\data\masks\video_263_frame000143.jpg,143
810,video_263,c:\Crawl\video_retrieval_project\data\masks\video_263_frame000286.jpg,286
811,video_263,c:\Crawl\video_retrieval_project\data\masks\video_263_frame000429.jpg,429
812,video_264,c:\Crawl\video_retrieval_project\data\masks\video_264_frame000070.jpg,70
813,video_264,c:\Crawl\video_retrieval_project\data\masks\video_264_frame000140.jpg,140
814,video_264,c:\Crawl\video_retrieval_project\data\masks\video_264_frame000210.jpg,210
815,video_265,c:\Crawl\video_retrieval_project\data\masks\video_265_frame000073.jpg,73
816,video_265,c:\Crawl\video_retrieval_project\data\masks\video_265_frame000146.jpg,146
817,video_265,c:\Crawl\video_retrieval_project\data\masks\video_265_frame000219.jpg,219
818,video_266,c:\Crawl\video_retrieval_project\data\masks\video_266_frame000090.jpg,90
819,video_266,c:\Crawl\video_retrieval_project\data\masks\video_266_frame000180.jpg,180
820,video_266,c:\Crawl\video_retrieval_project\data\masks\video_266_frame000270.jpg,270
821,video_267,c:\Crawl\video_retrieval_project\data\masks\video_267_frame000070.jpg,70
822,video_267,c:\Crawl\video_retrieval_project\data\masks\video_267_frame000140.jpg,140
823,video_267,c:\Crawl\video_retrieval_project\data\masks\video_267_frame000210.jpg,210
824,video_268,c:\Crawl\video_retrieval_project\data\masks\video_268_frame000028.jpg,28
825,video_268,c:\Crawl\video_retrieval_project\data\masks\video_268_frame000056.jpg,56
826,video_268,c:\Crawl\video_retrieval_project\data\masks\video_268_frame000084.jpg,84
827,video_269,c:\Crawl\video_retrieval_project\data\masks\video_269_frame000080.jpg,80
828,video_269,c:\Crawl\video_retrieval_project\data\masks\video_269_frame000160.jpg,160
829,video_269,c:\Crawl\video_retrieval_project\data\masks\video_269_frame000240.jpg,240
830,video_270,c:\Crawl\video_retrieval_project\data\masks\video_270_frame000070.jpg,70
831,video_270,c:\Crawl\video_retrieval_project\data\masks\video_270_frame000140.jpg,140
832,video_270,c:\Crawl\video_retrieval_project\data\masks\video_270_frame000210.jpg,210
833,video_271,c:\Crawl\video_retrieval_project\data\masks\video_271_frame000103.jpg,103
834,video_271,c:\Crawl\video_retrieval_project\data\masks\video_271_frame000206.jpg,206
835,video_271,c:\Crawl\video_retrieval_project\data\masks\video_271_frame000309.jpg,309
836,video_272,c:\Crawl\video_retrieval_project\data\masks\video_272_frame000074.jpg,74
837,video_272,c:\Crawl\video_retrieval_project\data\masks\video_272_frame000148.jpg,148
838,video_272,c:\Crawl\video_retrieval_project\data\masks\video_272_frame000222.jpg,222
839,video_273,c:\Crawl\video_retrieval_project\data\masks\video_273_frame000204.jpg,204
840,video_273,c:\Crawl\video_retrieval_project\data\masks\video_273_frame000408.jpg,408
841,video_273,c:\Crawl\video_retrieval_project\data\masks\video_273_frame000612.jpg,612
842,video_274,c:\Crawl\video_retrieval_project\data\masks\video_274_frame000155.jpg,155
843,video_274,c:\Crawl\video_retrieval_project\data\masks\video_274_frame000310.jpg,310
844,video_274,c:\Crawl\video_retrieval_project\data\masks\video_274_frame000465.jpg,465
845,video_275,c:\Crawl\video_retrieval_project\data\masks\video_275_frame000068.jpg,68
846,video_275,c:\Crawl\video_retrieval_project\data\masks\video_275_frame000136.jpg,136
847,video_275,c:\Crawl\video_retrieval_project\data\masks\video_275_frame000204.jpg,204
848,video_276,c:\Crawl\video_retrieval_project\data\masks\video_276_frame000125.jpg,125
849,video_276,c:\Crawl\video_retrieval_project\data\masks\video_276_frame000250.jpg,250
850,video_276,c:\Crawl\video_retrieval_project\data\masks\video_276_frame000375.jpg,375
851,video_277,c:\Crawl\video_retrieval_project\data\masks\video_277_frame000147.jpg,147
852,video_277,c:\Crawl\video_retrieval_project\data\masks\video_277_frame000294.jpg,294
853,video_277,c:\Crawl\video_retrieval_project\data\masks\video_277_frame000441.jpg,441
854,video_278,c:\Crawl\video_retrieval_project\data\masks\video_278_frame000070.jpg,70
855,video_278,c:\Crawl\video_retrieval_project\data\masks\video_278_frame000140.jpg,140
856,video_278,c:\Crawl\video_retrieval_project\data\masks\video_278_frame000210.jpg,210
857,video_279,c:\Crawl\video_retrieval_project\data\masks\video_279_frame000165.jpg,165
858,video_279,c:\Crawl\video_retrieval_project\data\masks\video_279_frame000330.jpg,330
859,video_279,c:\Crawl\video_retrieval_project\data\masks\video_279_frame000495.jpg,495
860,video_280,c:\Crawl\video_retrieval_project\data\masks\video_280_frame000264.jpg,264
861,video_280,c:\Crawl\video_retrieval_project\data\masks\video_280_frame000528.jpg,528
862,video_280,c:\Crawl\video_retrieval_project\data\masks\video_280_frame000792.jpg,792
863,video_281,c:\Crawl\video_retrieval_project\data\masks\video_281_frame000267.jpg,267
864,video_281,c:\Crawl\video_retrieval_project\data\masks\video_281_frame000534.jpg,534
865,video_281,c:\Crawl\video_retrieval_project\data\masks\video_281_frame000801.jpg,801
866,video_282,c:\Crawl\video_retrieval_project\data\masks\video_282_frame000097.jpg,97
867,video_282,c:\Crawl\video_retrieval_project\data\masks\video_282_frame000194.jpg,194
868,video_282,c:\Crawl\video_retrieval_project\data\masks\video_282_frame000291.jpg,291
869,video_283,c:\Crawl\video_retrieval_project\data\masks\video_283_frame000195.jpg,195
870,video_283,c:\Crawl\video_retrieval_project\data\masks\video_283_frame000376.jpg,376
871,video_283,c:\Crawl\video_retrieval_project\data\masks\video_283_frame000557.jpg,557
872,video_284,c:\Crawl\video_retrieval_project\data\masks\video_284_frame000239.jpg,239
873,video_284,c:\Crawl\video_retrieval_project\data\masks\video_284_frame000478.jpg,478
874,video_284,c:\Crawl\video_retrieval_project\data\masks\video_284_frame000717.jpg,717
875,video_285,c:\Crawl\video_retrieval_project\data\masks\video_285_frame000142.jpg,142
876,video_285,c:\Crawl\video_retrieval_project\data\masks\video_285_frame000284.jpg,284
877,video_285,c:\Crawl\video_retrieval_project\data\masks\video_285_frame000426.jpg,426
878,video_286,c:\Crawl\video_retrieval_project\data\masks\video_286_frame000074.jpg,74
879,video_286,c:\Crawl\video_retrieval_project\data\masks\video_286_frame000148.jpg,148
880,video_286,c:\Crawl\video_retrieval_project\data\masks\video_286_frame000222.jpg,222
881,video_287,c:\Crawl\video_retrieval_project\data\masks\video_287_frame000239.jpg,239
882,video_287,c:\Crawl\video_retrieval_project\data\masks\video_287_frame000478.jpg,478
883,video_287,c:\Crawl\video_retrieval_project\data\masks\video_287_frame000717.jpg,717
884,video_288,c:\Crawl\video_retrieval_project\data\masks\video_288_frame000133.jpg,133
885,video_288,c:\Crawl\video_retrieval_project\data\masks\video_288_frame000253.jpg,253
886,video_288,c:\Crawl\video_retrieval_project\data\masks\video_288_frame000373.jpg,373
887,video_289,c:\Crawl\video_retrieval_project\data\masks\video_289_frame000089.jpg,89
888,video_289,c:\Crawl\video_retrieval_project\data\masks\video_289_frame000178.jpg,178
889,video_289,c:\Crawl\video_retrieval_project\data\masks\video_289_frame000267.jpg,267
890,video_290,c:\Crawl\video_retrieval_project\data\masks\video_290_frame000188.jpg,188
891,video_290,c:\Crawl\video_retrieval_project\data\masks\video_290_frame000376.jpg,376
892,video_290,c:\Crawl\video_retrieval_project\data\masks\video_290_frame000564.jpg,564
893,video_291,c:\Crawl\video_retrieval_project\data\masks\video_291_frame000223.jpg,223
894,video_291,c:\Crawl\video_retrieval_project\data\masks\video_291_frame000446.jpg,446
895,video_291,c:\Crawl\video_retrieval_project\data\masks\video_291_frame000669.jpg,669
896,video_292,c:\Crawl\video_retrieval_project\data\masks\video_292_frame000118.jpg,118
897,video_292,c:\Crawl\video_retrieval_project\data\masks\video_292_frame000236.jpg,236
898,video_292,c:\Crawl\video_retrieval_project\data\masks\video_292_frame000354.jpg,354
899,video_293,c:\Crawl\video_retrieval_project\data\masks\video_293_frame000226.jpg,226
900,video_293,c:\Crawl\video_retrieval_project\data\masks\video_293_frame000452.jpg,452
901,video_293,c:\Crawl\video_retrieval_project\data\masks\video_293_frame000678.jpg,678
902,video_294,c:\Crawl\video_retrieval_project\data\masks\video_294_frame000167.jpg,167
903,video_294,c:\Crawl\video_retrieval_project\data\masks\video_294_frame000334.jpg,334
904,video_294,c:\Crawl\video_retrieval_project\data\masks\video_294_frame000501.jpg,501
905,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000060.jpg,60
906,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000112.jpg,112
907,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000164.jpg,164
908,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000273.jpg,273
909,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000328.jpg,328
910,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000383.jpg,383
911,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000488.jpg,488
912,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000536.jpg,536
913,video_295,c:\Crawl\video_retrieval_project\data\masks\video_295_frame000584.jpg,584
914,video_296,c:\Crawl\video_retrieval_project\data\masks\video_296_frame000086.jpg,86
915,video_296,c:\Crawl\video_retrieval_project\data\masks\video_296_frame000172.jpg,172
916,video_296,c:\Crawl\video_retrieval_project\data\masks\video_296_frame000258.jpg,258
917,video_297,c:\Crawl\video_retrieval_project\data\masks\video_297_frame000148.jpg,148
918,video_297,c:\Crawl\video_retrieval_project\data\masks\video_297_frame000296.jpg,296
919,video_297,c:\Crawl\video_retrieval_project\data\masks\video_297_frame000444.jpg,444
920,video_298,c:\Crawl\video_retrieval_project\data\masks\video_298_frame000086.jpg,86
921,video_298,c:\Crawl\video_retrieval_project\data\masks\video_298_frame000172.jpg,172
922,video_298,c:\Crawl\video_retrieval_project\data\masks\video_298_frame000258.jpg,258
923,video_299,c:\Crawl\video_retrieval_project\data\masks\video_299_frame000097.jpg,97
924,video_299,c:\Crawl\video_retrieval_project\data\masks\video_299_frame000194.jpg,194
925,video_299,c:\Crawl\video_retrieval_project\data\masks\video_299_frame000291.jpg,291
926,video_300,c:\Crawl\video_retrieval_project\data\masks\video_300_frame000162.jpg,162
927,video_300,c:\Crawl\video_retrieval_project\data\masks\video_300_frame000324.jpg,324
928,video_300,c:\Crawl\video_retrieval_project\data\masks\video_300_frame000486.jpg,486
929,video_301,c:\Crawl\video_retrieval_project\data\masks\video_301_frame000093.jpg,93
930,video_301,c:\Crawl\video_retrieval_project\data\masks\video_301_frame000186.jpg,186
931,video_301,c:\Crawl\video_retrieval_project\data\masks\video_301_frame000279.jpg,279
932,video_302,c:\Crawl\video_retrieval_project\data\masks\video_302_frame000154.jpg,154
933,video_302,c:\Crawl\video_retrieval_project\data\masks\video_302_frame000308.jpg,308
934,video_302,c:\Crawl\video_retrieval_project\data\masks\video_302_frame000462.jpg,462
935,video_303,c:\Crawl\video_retrieval_project\data\masks\video_303_frame000096.jpg,96
936,video_303,c:\Crawl\video_retrieval_project\data\masks\video_303_frame000192.jpg,192
937,video_303,c:\Crawl\video_retrieval_project\data\masks\video_303_frame000288.jpg,288
938,video_304,c:\Crawl\video_retrieval_project\data\masks\video_304_frame000193.jpg,193
939,video_304,c:\Crawl\video_retrieval_project\data\masks\video_304_frame000386.jpg,386
940,video_304,c:\Crawl\video_retrieval_project\data\masks\video_304_frame000579.jpg,579
941,video_305,c:\Crawl\video_retrieval_project\data\masks\video_305_frame000072.jpg,72
942,video_305,c:\Crawl\video_retrieval_project\data\masks\video_305_frame000144.jpg,144
943,video_305,c:\Crawl\video_retrieval_project\data\masks\video_305_frame000216.jpg,216
944,video_306,c:\Crawl\video_retrieval_project\data\masks\video_306_frame000159.jpg,159
945,video_306,c:\Crawl\video_retrieval_project\data\masks\video_306_frame000318.jpg,318
946,video_306,c:\Crawl\video_retrieval_project\data\masks\video_306_frame000477.jpg,477
947,video_307,c:\Crawl\video_retrieval_project\data\masks\video_307_frame000142.jpg,142
948,video_307,c:\Crawl\video_retrieval_project\data\masks\video_307_frame000284.jpg,284
949,video_307,c:\Crawl\video_retrieval_project\data\masks\video_307_frame000426.jpg,426
950,video_308,c:\Crawl\video_retrieval_project\data\masks\video_308_frame000112.jpg,112
951,video_308,c:\Crawl\video_retrieval_project\data\masks\video_308_frame000224.jpg,224
952,video_308,c:\Crawl\video_retrieval_project\data\masks\video_308_frame000336.jpg,336
953,video_309,c:\Crawl\video_retrieval_project\data\masks\video_309_frame000172.jpg,172
954,video_309,c:\Crawl\video_retrieval_project\data\masks\video_309_frame000344.jpg,344
955,video_309,c:\Crawl\video_retrieval_project\data\masks\video_309_frame000516.jpg,516
956,video_310,c:\Crawl\video_retrieval_project\data\masks\video_310_frame000725.jpg,725
957,video_310,c:\Crawl\video_retrieval_project\data\masks\video_310_frame001450.jpg,1450
958,video_310,c:\Crawl\video_retrieval_project\data\masks\video_310_frame002175.jpg,2175
959,video_311,c:\Crawl\video_retrieval_project\data\masks\video_311_frame000129.jpg,129
960,video_311,c:\Crawl\video_retrieval_project\data\masks\video_311_frame000258.jpg,258
961,video_311,c:\Crawl\video_retrieval_project\data\masks\video_311_frame000387.jpg,387
962,video_312,c:\Crawl\video_retrieval_project\data\masks\video_312_frame000225.jpg,225
963,video_312,c:\Crawl\video_retrieval_project\data\masks\video_312_frame000450.jpg,450
964,video_312,c:\Crawl\video_retrieval_project\data\masks\video_312_frame000675.jpg,675
965,video_313,c:\Crawl\video_retrieval_project\data\masks\video_313_frame000125.jpg,125
966,video_313,c:\Crawl\video_retrieval_project\data\masks\video_313_frame000250.jpg,250
967,video_313,c:\Crawl\video_retrieval_project\data\masks\video_313_frame000375.jpg,375
968,video_314,c:\Crawl\video_retrieval_project\data\masks\video_314_frame000189.jpg,189
969,video_314,c:\Crawl\video_retrieval_project\data\masks\video_314_frame000378.jpg,378
970,video_314,c:\Crawl\video_retrieval_project\data\masks\video_314_frame000567.jpg,567
971,video_315,c:\Crawl\video_retrieval_project\data\masks\video_315_frame000093.jpg,93
